sensor_type,device_type,timestamps,x,y,z
magnetometer,smartphone,1529417328389562112,42.76275635,-6.176757812,13.28277588
magnetometer,smartphone,1529417328409551104,43.47076416,-6.866455078,12.57629395
magnetometer,smartphone,1529417328429875968,41.99981689,-7.563781738,10.44464111
magnetometer,smartphone,1529417328450200320,42.00439453,-8.262634277,11.16790771
magnetometer,smartphone,1529417328469518080,44.70062256,-8.668518066,10.0982666
magnetometer,smartphone,1529417328489537024,44.67010498,-9.358215332,7.965087891
magnetometer,smartphone,1529417328509496064,45.39489746,-10.05249023,8.686828613
magnetometer,smartphone,1529417328529485056,45.41168213,-11.45324707,10.84899902
magnetometer,smartphone,1529417328549474048,44.68231201,-11.45477295,10.13641357
magnetometer,smartphone,1529417328569463040,41.80603027,-13.5635376,11.59667969
magnetometer,smartphone,1529417328589879040,42.54455566,-12.16888428,12.29095459
magnetometer,smartphone,1529417328609563136,43.27697754,-12.86621094,13.72833252
magnetometer,smartphone,1529417328629460992,42.59643555,-12.18261719,16.57714844
magnetometer,smartphone,1529417328649449984,41.84570312,-14.27154541,15.17791748
magnetometer,smartphone,1529417328669408256,40.08789062,-11.14349365,16.98608398
magnetometer,smartphone,1529417328689427968,40.08789062,-12.53967285,17.72003174
magnetometer,smartphone,1529417328709386240,39.37225342,-10.45074463,16.97845459
magnetometer,smartphone,1529417328729374976,37.93182373,-11.85302734,17.71392822
magnetometer,smartphone,1529417328749699840,39.34631348,-11.83929443,15.56854248
magnetometer,smartphone,1529417328769536256,40.78216553,-11.1328125,14.84222412
magnetometer,smartphone,1529417328789372928,41.01715088,-10.25695801,16.64581299
magnetometer,smartphone,1529417328809330944,43.16558838,-10.93902588,15.93780518
magnetometer,smartphone,1529417328829320192,41.02630615,-8.863830566,16.62750244
magnetometer,smartphone,1529417328849309184,41.73736572,-7.46307373,15.17791748
magnetometer,smartphone,1529417328869298176,44.63195801,-5.358886719,15.1473999
magnetometer,smartphone,1529417328889287168,43.88580322,-3.959655762,12.27111816
magnetometer,smartphone,1529417328909641984,45.3994751,-0.4852294922,16.50848389
magnetometer,smartphone,1529417328929509120,45.39031982,2.308654785,14.32800293
magnetometer,smartphone,1529417328949284864,45.40710449,3.698730469,15.02380371
magnetometer,smartphone,1529417328969273856,45.40252686,4.397583008,14.30053711
magnetometer,smartphone,1529417328989262848,48.1338501,1.817321777,6.762695312
magnetometer,smartphone,1529417329009221120,47.38311768,2.519226074,3.895568848
magnetometer,smartphone,1529417329029210112,48.08654785,-0.2624511719,3.932189941
magnetometer,smartphone,1529417329049230080,45.89080811,-1.658630371,1.811218262
magnetometer,smartphone,1529417329069615872,48.01330566,-5.125427246,0.4257202148
magnetometer,smartphone,1529417329089513216,47.26257324,-7.21282959,-0.9735107422
magnetometer,smartphone,1529417329109197056,46.55151367,-7.218933105,-0.2578735352
magnetometer,smartphone,1529417329129155072,43.89801025,-9.130859375,8.17565918
magnetometer,smartphone,1529417329149144064,45.35675049,-10.52398682,10.33630371
magnetometer,smartphone,1529417329169133056,43.93310547,-9.140014648,11.03363037
magnetometer,smartphone,1529417329189122048,43.22662354,-12.63580322,13.93890381
magnetometer,smartphone,1529417329209111040,42.49725342,-12.6373291,13.22479248
magnetometer,smartphone,1529417329229100032,43.23425293,-11.24267578,13.92059326
magnetometer,smartphone,1529417329249455872,41.10412598,-9.169006348,15.32287598
magnetometer,smartphone,1529417329269109248,40.3793335,-12.66021729,16.79992676
magnetometer,smartphone,1529417329289067264,40.39306641,-11.96594238,17.50488281
magnetometer,smartphone,1529417329309087232,39.9597168,-16.65649414,15.234375
magnetometer,smartphone,1529417329329076224,40.63262939,-18.73321533,12.40386963
magnetometer,smartphone,1529417329349065216,39.92156982,-18.73931885,13.11950684
magnetometer,smartphone,1529417329369024000,39.92919922,-17.34619141,13.10119629
magnetometer,smartphone,1529417329389012992,42.10357666,-18.03588867,14.53704834
magnetometer,smartphone,1529417329409337088,39.23950195,-18.0557251,15.96832275
magnetometer,smartphone,1529417329429143040,38.54064941,-18.76373291,18.12133789
magnetometer,smartphone,1529417329449009920,36.38458252,-18.07861328,18.11523438
magnetometer,smartphone,1529417329468998912,38.42926025,-9.457397461,18.48754883
magnetometer,smartphone,1529417329488988160,39.8651123,-10.14709473,18.49517822
magnetometer,smartphone,1529417329508946688,39.81323242,-12.92266846,15.675354
magnetometer,smartphone,1529417329528935680,39.14031982,-10.84747314,18.5043335
magnetometer,smartphone,1529417329548924928,42.77191162,-8.744812012,19.9005127
magnetometer,smartphone,1529417329569249024,43.49212646,-5.949401855,18.43414307
magnetometer,smartphone,1529417329589085952,42.07305908,-2.474975586,18.3883667
magnetometer,smartphone,1529417329608891904,42.08068848,0.3128051758,17.63763428
magnetometer,smartphone,1529417329628911104,43.49517822,-1.719665527,11.56311035
magnetometer,smartphone,1529417329648869888,42.78717041,1.760864258,10.80322266
magnetometer,smartphone,1529417329668858880,44.96917725,5.253601074,10.75439453
magnetometer,smartphone,1529417329688847872,42.10662842,6.629943848,11.45324707
magnetometer,smartphone,1529417329708836864,44.26727295,6.640625,11.45019531
magnetometer,smartphone,1529417329729222144,42.83905029,7.327270508,12.15667725
magnetometer,smartphone,1529417329749089024,42.84362793,9.419250488,11.4151001
magnetometer,smartphone,1529417329768803840,42.12341309,9.414672852,11.4151001
magnetometer,smartphone,1529417329788793088,42.12341309,9.414672852,11.4151001
magnetometer,smartphone,1529417329808782080,46.64306641,6.396484375,9.036254883
magnetometer,smartphone,1529417329828771072,45.92285156,4.998779297,9.770202637
magnetometer,smartphone,1529417329848760064,45.89233398,2.914428711,8.369445801
magnetometer,smartphone,1529417329869878272,46.63848877,4.306030273,9.777832031
magnetometer,smartphone,1529417329888738048,45.89233398,1.518249512,9.101867676
magnetometer,smartphone,1529417329909062912,46.57897949,-1.258850098,7.710266113
magnetometer,smartphone,1529417329928777216,45.87554932,-2.662658691,9.872436523
magnetometer,smartphone,1529417329948735232,38.60931396,-14.39208984,12.82196045
magnetometer,smartphone,1529417329968694016,39.30511475,-17.17224121,12.14294434
magnetometer,smartphone,1529417329988744192,39.31732178,-17.87261963,13.58184814
magnetometer,smartphone,1529417330008672000,37.85095215,-19.26879883,12.17346191
magnetometer,smartphone,1529417330028661248,39.31274414,-18.56994629,13.59100342
magnetometer,smartphone,1529417330048650240,37.85552979,-19.96765137,12.89672852
magnetometer,smartphone,1529417330069035776,37.17498779,-20.68023682,16.47949219
magnetometer,smartphone,1529417330088719872,37.93029785,-20.68481445,19.3359375
magnetometer,smartphone,1529417330108617216,36.49291992,-19.99664307,19.32830811
magnetometer,smartphone,1529417330128606208,39.47601318,-14.33258057,16.78314209
magnetometer,smartphone,1529417330148625920,39.48822021,-15.03295898,18.2220459
magnetometer,smartphone,1529417330168584192,38.04321289,-15.73791504,18.23272705
magnetometer,smartphone,1529417330188572928,40.17486572,-16.41540527,16.09649658
magnetometer,smartphone,1529417330208592896,39.41955566,-17.80548096,13.97247314
magnetometer,smartphone,1529417330228887040,40.85998535,-17.79785156,13.97094727
magnetometer,smartphone,1529417330248723200,41.56646729,-17.09289551,12.53204346
magnetometer,smartphone,1529417330268529152,42.87567139,-4.913330078,12.42828369
magnetometer,smartphone,1529417330288548864,43.60046387,-2.81829834,11.68518066
magnetometer,smartphone,1529417330308507136,42.90466309,1.356506348,11.62872314
magnetometer,smartphone,1529417330328496128,45.77636719,2.769470215,10.1776123
magnetometer,smartphone,1529417330348485120,45.75042725,4.17175293,7.302856445
magnetometer,smartphone,1529417330368474112,45.81604004,7.641601562,10.82763672
magnetometer,smartphone,1529417330388798976,45.80688477,9.039306641,9.379577637
magnetometer,smartphone,1529417330408635136,45.09429932,10.42785645,9.36126709
magnetometer,smartphone,1529417330428471808,44.40917969,10.41564941,12.22076416
magnetometer,smartphone,1529417330448491264,43.00689697,13.88549805,13.60473633
magnetometer,smartphone,1529417330468419072,43.08776855,6.727600098,10.82305908
magnetometer,smartphone,1529417330488439040,44.55718994,7.423400879,12.95471191
magnetometer,smartphone,1529417330508397312,43.84155273,5.325317383,14.41192627
magnetometer,smartphone,1529417330528386304,43.77746582,3.251647949,10.15472412
magnetometer,smartphone,1529417330548375040,45.21331787,1.167297363,10.89477539
magnetometer,smartphone,1529417330568669952,44.5022583,-0.2349853516,12.34283447
magnetometer,smartphone,1529417330588353024,41.96166992,-2.810668945,17.00592041
magnetometer,smartphone,1529417330608403200,40.53039551,-4.216003418,18.45550537
magnetometer,smartphone,1529417330628331008,40.53039551,-4.216003418,18.45550537
magnetometer,smartphone,1529417330648320000,41.22009277,-6.297302246,17.05322266
magnetometer,smartphone,1529417330668308992,40.49530029,-8.392333984,17.79632568
magnetometer,smartphone,1529417330688297984,40.48309326,-9.086608887,17.09136963
magnetometer,smartphone,1529417330708287232,41.92352295,-10.47363281,17.8237915
magnetometer,smartphone,1529417330728642816,37.59765625,-11.19232178,17.83752441
magnetometer,smartphone,1529417330748265984,40.4876709,-12.57476807,19.28100586
magnetometer,smartphone,1529417330768254976,39.72930908,-14.66064453,17.16766357
magnetometer,smartphone,1529417330788274176,40.46630859,-14.66217041,18.59588623
magnetometer,smartphone,1529417330808232960,42.05169678,-16.99066162,14.55841064
magnetometer,smartphone,1529417330828221952,42.79785156,-14.20288086,15.234375
magnetometer,smartphone,1529417330848210944,42.82836914,-12.11853027,16.63513184
magnetometer,smartphone,1529417330868199936,42.1081543,-12.12310791,16.63513184
magnetometer,smartphone,1529417330888615936,40.67230225,-12.82958984,17.3614502
magnetometer,smartphone,1529417330908269056,42.86499023,-3.758239746,19.82421875
magnetometer,smartphone,1529417330928166912,41.38946533,-5.151367188,17.70172119
magnetometer,smartphone,1529417330948247040,42.13256836,-3.060913086,18.38684082
magnetometer,smartphone,1529417330968144896,43.58978271,-0.2670288086,18.34869385
magnetometer,smartphone,1529417330988133888,42.87719727,-0.2731323242,19.06280518
magnetometer,smartphone,1529417331008122880,45.73669434,1.840209961,16.17431641
magnetometer,smartphone,1529417331028111872,43.5760498,3.224182129,15.44342041
magnetometer,smartphone,1529417331048435968,45.01647949,3.231811523,15.44189453
magnetometer,smartphone,1529417331068272896,45.00732422,4.629516602,13.99536133
magnetometer,smartphone,1529417331088139776,44.30847168,8.106994629,13.94958496
magnetometer,smartphone,1529417331108067840,44.31304932,7.40814209,14.67285156
magnetometer,smartphone,1529417331128056832,44.29168701,6.791687012,12.51983643
magnetometer,smartphone,1529417331148045824,44.28253174,8.18939209,11.07177734
magnetometer,smartphone,1529417331168034816,42.85583496,8.876037598,11.77978516
magnetometer,smartphone,1529417331188023808,43.5760498,8.879089355,11.77825928
magnetometer,smartphone,1529417331208379136,42.85583496,8.876037598,11.77978516
magnetometer,smartphone,1529417331228215040,45.52764893,-0.7110595703,13.66577148
magnetometer,smartphone,1529417331248051968,45.50628662,-1.403808594,12.2467041
magnetometer,smartphone,1529417331268009984,44.76928711,-2.796936035,11.55090332
magnetometer,smartphone,1529417331288976128,44.06585693,-4.200744629,13.71459961
magnetometer,smartphone,1529417331307958016,44.75250244,-5.583190918,11.58905029
magnetometer,smartphone,1529417331327947008,44.02770996,-9.074401855,13.0645752
magnetometer,smartphone,1529417331347965952,44.75708008,-9.072875977,13.77868652
magnetometer,smartphone,1529417331367924992,45.49102783,-9.770202637,15.21606445
magnetometer,smartphone,1529417331388250112,43.29071045,-13.25836182,13.83666992
magnetometer,smartphone,1529417331407933184,45.44372559,-13.24462891,13.11950684
magnetometer,smartphone,1529417331427922944,44.0246582,-13.95568848,15.27404785
magnetometer,smartphone,1529417331447881216,43.30444336,-13.96026611,15.27557373
magnetometer,smartphone,1529417331467870208,43.00384521,-12.95928955,15.04974365
magnetometer,smartphone,1529417331487859200,41.54663086,-14.35699463,14.35546875
magnetometer,smartphone,1529417331507848192,40.83404541,-14.36309814,15.07110596
magnetometer,smartphone,1529417331527837184,40.82641602,-17.15087891,15.82336426
magnetometer,smartphone,1529417331548192256,42.61779785,-9.497070312,15.64331055
magnetometer,smartphone,1529417331567845120,43.33343506,-8.795166016,14.91851807
magnetometer,smartphone,1529417331587834880,42.63000488,-7.40814209,15.61431885
magnetometer,smartphone,1529417331607823872,41.19720459,-6.022644043,15.59753418
magnetometer,smartphone,1529417331627812864,44.05670166,-5.303955078,13.44146729
magnetometer,smartphone,1529417331647802112,44.01855469,-5.990600586,10.59417725
magnetometer,smartphone,1529417331667760128,43.31970215,-2.513122559,10.54840088
magnetometer,smartphone,1529417331687749120,45.48339844,-0.4104614258,9.802246094
magnetometer,smartphone,1529417331708073984,45.45288086,0.2960205078,6.936645508
magnetometer,smartphone,1529417331727879936,44.02160645,1.681518555,6.918334961
magnetometer,smartphone,1529417331747746816,46.16088867,2.395629883,4.763793945
magnetometer,smartphone,1529417331767735808,46.87652588,3.099060059,4.039001465
magnetometer,smartphone,1529417331787694080,46.88873291,5.187988281,4.011535645
magnetometer,smartphone,1529417331807683072,46.45233154,4.17175293,7.810974121
magnetometer,smartphone,1529417331827672064,45.70465088,4.174804688,5.668640137
magnetometer,smartphone,1529417331847661056,46.43859863,4.872131348,6.373596191
magnetometer,smartphone,1529417331867986176,42.52624512,-2.471923828,13.37738037
magnetometer,smartphone,1529417331887853056,42.53082275,-3.170776367,14.10064697
magnetometer,smartphone,1529417331907659008,43.97888184,-3.16619873,14.81323242
magnetometer,smartphone,1529417331927648000,45.41625977,-3.854370117,14.82086182
magnetometer,smartphone,1529417331947636992,43.95294189,-4.553222656,13.40332031
magnetometer,smartphone,1529417331967595264,43.25408936,-3.866577148,14.82391357
magnetometer,smartphone,1529417331987584256,43.94989014,-6.645202637,14.14642334
magnetometer,smartphone,1529417332007572992,43.22967529,-6.649780273,14.14642334
magnetometer,smartphone,1529417332027561984,43.24188232,-8.746337891,16.31774902
magnetometer,smartphone,1529417332047826176,43.22967529,-9.439086914,15.61279297
magnetometer,smartphone,1529417332067570944,43.2434082,-11.53564453,17.78411865
magnetometer,smartphone,1529417332087559936,43.23883057,-12.23297119,17.79327393
magnetometer,smartphone,1529417332107549184,42.49725342,-14.32342529,17.1081543
magnetometer,smartphone,1529417332127507200,40.34881592,-15.03601074,18.54858398
magnetometer,smartphone,1529417332147496192,42.18139648,-16.05224609,15.24047852
magnetometer,smartphone,1529417332167485184,41.43981934,-19.53887939,15.28778076
magnetometer,smartphone,1529417332187474944,43.95294189,-9.55657959,11.30371094
magnetometer,smartphone,1529417332207799040,42.51708984,-10.26306152,12.02850342
magnetometer,smartphone,1529417332227483136,41.7755127,-10.9588623,10.61096191
magnetometer,smartphone,1529417332247502080,41.09802246,-9.579467773,13.45062256
magnetometer,smartphone,1529417332267430912,43.26324463,-8.871459961,13.43841553
magnetometer,smartphone,1529417332287419904,40.36560059,-10.27679443,12.7456665
magnetometer,smartphone,1529417332307408128,41.7755127,-12.35351562,11.34338379
magnetometer,smartphone,1529417332327397888,42.47741699,-10.94970703,9.181213379
magnetometer,smartphone,1529417332347386880,43.20678711,-9.553527832,9.161376953
magnetometer,smartphone,1529417332367772160,42.51251221,-8.169555664,10.57281494
magnetometer,smartphone,1529417332387425792,42.50793457,-7.470703125,9.848022461
magnetometer,smartphone,1529417332407354112,41.09802246,-6.788635254,11.98425293
magnetometer,smartphone,1529417332427342848,43.22357178,-5.372619629,8.390808105
magnetometer,smartphone,1529417332447331840,46.84143066,-2.568054199,8.349609375
magnetometer,smartphone,1529417332467320832,46.02050781,-1.986694336,8.839416504
magnetometer,smartphone,1529417332487340032,48.89678955,0.1220703125,7.379150391
magnetometer,smartphone,1529417332507298816,45.0088501,-7.591247559,10.84442139
magnetometer,smartphone,1529417332527623168,45.76416016,-3.410339355,11.5020752
magnetometer,smartphone,1529417332547459840,44.31915283,-4.11529541,11.51428223
magnetometer,smartphone,1529417332567296256,46.46148682,-2.703857422,9.349060059
magnetometer,smartphone,1529417332587285248,46.45690918,-3.399658203,9.358215332
magnetometer,smartphone,1529417332607274240,45.0302124,-4.109191895,10.79864502
magnetometer,smartphone,1529417332627233024,45.02105713,-4.106140137,10.08453369
magnetometer,smartphone,1529417332647222016,47.16033936,-4.786682129,8.662414551
magnetometer,smartphone,1529417332667211008,45.69854736,-4.090881348,6.510925293
magnetometer,smartphone,1529417332687535104,45.69854736,-4.090881348,6.510925293
magnetometer,smartphone,1529417332707433216,46.4050293,-4.780578613,5.805969238
magnetometer,smartphone,1529417332727177984,45.68939209,-5.484008789,6.52923584
magnetometer,smartphone,1529417332747166976,47.14355469,-7.572937012,8.699035645
magnetometer,smartphone,1529417332767155968,45.66955566,-10.36071777,7.31048584
magnetometer,smartphone,1529417332787175168,44.25811768,-9.678649902,9.44519043
magnetometer,smartphone,1529417332807133952,46.1227417,-13.79394531,7.093811035
magnetometer,smartphone,1529417332827122944,45.8114624,-11.1038208,10.54534912
magnetometer,smartphone,1529417332847111936,45.81604004,-13.19885254,12.00256348
magnetometer,smartphone,1529417332867375872,45.10345459,-13.20495605,12.7166748
magnetometer,smartphone,1529417332887120128,45.85418701,-12.51220703,14.84985352
magnetometer,smartphone,1529417332907109888,42.2744751,-13.23394775,17.00744629
magnetometer,smartphone,1529417332927098880,42.27600098,-14.62860107,17.73986816
magnetometer,smartphone,1529417332947057152,42.98706055,-14.62249756,17.02423096
magnetometer,smartphone,1529417332967046144,42.2454834,-15.31829834,15.60668945
magnetometer,smartphone,1529417332987035136,42.97790527,-14.62097168,16.31011963
magnetometer,smartphone,1529417333007024128,43.63861084,-15.99578857,12.04223633
magnetometer,smartphone,1529417333027379200,45.05615234,-16.67938232,10.62164307
magnetometer,smartphone,1529417333047032832,43.58978271,-13.89007568,7.012939453
magnetometer,smartphone,1529417333067052032,45.05157471,-13.18969727,8.430480957
magnetometer,smartphone,1529417333086980352,45.77178955,-11.79199219,7.696533203
magnetometer,smartphone,1529417333106969344,46.53167725,-9.706115723,9.811401367
magnetometer,smartphone,1529417333126958080,44.34051514,-9.010314941,6.94732666
magnetometer,smartphone,1529417333146947072,46.07543945,-6.15234375,3.807067871
magnetometer,smartphone,1529417333166936064,47.49450684,-5.44128418,1.654052734
magnetometer,smartphone,1529417333187383040,48.96087646,-2.65045166,2.328491211
magnetometer,smartphone,1529417333207066880,48.24523926,-4.748535156,3.785705566
magnetometer,smartphone,1529417333226903040,48.25286865,-3.355407715,3.76739502
magnetometer,smartphone,1529417333246922752,47.56317139,-4.064941406,6.634521484
magnetometer,smartphone,1529417333266911744,47.57995605,-2.674865723,7.330322266
magnetometer,smartphone,1529417333286870016,46.85668945,-3.375244141,7.341003418
magnetometer,smartphone,1529417333306859008,48.31848145,-2.676391602,8.758544922
magnetometer,smartphone,1529417333326848256,48.31848145,-2.676391602,8.758544922
magnetometer,smartphone,1529417333347203072,47.52960205,-5.450439453,4.510498047
magnetometer,smartphone,1529417333367040000,47.52960205,-5.450439453,4.510498047
magnetometer,smartphone,1529417333386845952,47.52960205,-5.450439453,4.510498047
magnetometer,smartphone,1529417333406834944,48.22235107,-5.439758301,2.366638184
magnetometer,smartphone,1529417333426793216,47.52502441,-4.751586914,3.787231445
magnetometer,smartphone,1529417333446782208,47.4822998,-8.926391602,2.41394043
magnetometer,smartphone,1529417333466770944,47.5112915,-6.842041016,3.814697266
magnetometer,smartphone,1529417333486759936,46.09527588,-11.15112305,1.634216309
magnetometer,smartphone,1529417333507116032,45.35827637,-12.54577637,0.9399414062
magnetometer,smartphone,1529417333527013120,44.66400146,-12.55645752,3.08380127
magnetometer,smartphone,1529417333546727168,41.77093506,-16.05682373,3.848266602
magnetometer,smartphone,1529417333566747136,43.89648438,-17.43011475,1.721191406
magnetometer,smartphone,1529417333586705152,41.75262451,-18.84155273,3.884887695
magnetometer,smartphone,1529417333606694144,40.33050537,-18.85375977,5.316162109
magnetometer,smartphone,1529417333626683136,41.76177979,-18.84460449,4.598999023
magnetometer,smartphone,1529417333646703104,41.06750488,-20.24993896,7.476806641
magnetometer,smartphone,1529417333666661888,41.08886719,-19.55871582,8.895874023
magnetometer,smartphone,1529417333686985984,40.40374756,-18.17626953,11.02142334
magnetometer,smartphone,1529417333706670080,40.39459229,-19.56939697,11.03973389
magnetometer,smartphone,1529417333726659072,39.65301514,-18.86901855,8.888244629
magnetometer,smartphone,1529417333746617088,42.50335693,-19.54345703,6.75201416
magnetometer,smartphone,1529417333766606080,41.06750488,-16.06445312,5.278015137
magnetometer,smartphone,1529417333786595328,44.6685791,-14.65148926,4.539489746
magnetometer,smartphone,1529417333806585088,45.24841309,-11.89117432,8.448791504
magnetometer,smartphone,1529417333826574080,45.8114624,-8.215332031,4.943847656
magnetometer,smartphone,1529417333846959104,45.09887695,-5.432128906,4.193115234
magnetometer,smartphone,1529417333866642944,46.53015137,-4.026794434,2.743530273
magnetometer,smartphone,1529417333886571008,48.70452881,-1.92565918,2.713012695
magnetometer,smartphone,1529417333906560000,46.55609131,-1.243591309,3.421020508
magnetometer,smartphone,1529417333926579712,45.11108398,-0.5523681641,2.699279785
magnetometer,smartphone,1529417333946507776,46.57440186,-1.248168945,4.849243164
magnetometer,smartphone,1529417333966496768,46.57287598,0.1480102539,4.116821289
magnetometer,smartphone,1529417333986485760,45.86639404,-0.5569458008,5.555725098
magnetometer,smartphone,1529417334006810112,44.43359375,2.223205566,4.804992676
magnetometer,smartphone,1529417334026647040,45.90454102,1.524353027,7.670593262
magnetometer,smartphone,1529417334046452992,45.90454102,2.919006348,6.938171387
magnetometer,smartphone,1529417334066472192,45.89233398,5.015563965,4.766845703
magnetometer,smartphone,1529417334086430976,47.30682373,3.636169434,3.355407715
magnetometer,smartphone,1529417334106419968,41.35742188,-4.121398926,9.23614502
magnetometer,smartphone,1529417334126408960,42.08221436,-3.421020508,9.226989746
magnetometer,smartphone,1529417334146397952,47.85003662,-3.100585938,3.23638916
magnetometer,smartphone,1529417334166722048,46.38824463,-5.194091797,2.55279541
magnetometer,smartphone,1529417334186589184,46.3973999,-6.591796875,3.999328613
magnetometer,smartphone,1529417334206426112,45.68634033,-9.38873291,6.181335449
magnetometer,smartphone,1529417334226353920,46.42791748,-10.08911133,8.332824707
magnetometer,smartphone,1529417334246342912,46.40350342,-12.87231445,7.655334473
magnetometer,smartphone,1529417334266331904,45.70007324,-14.27612305,9.819030762
magnetometer,smartphone,1529417334286321152,45.66497803,-17.05627441,8.427429199
magnetometer,smartphone,1529417334306310144,44.94476318,-17.06085205,8.427429199
magnetometer,smartphone,1529417334326299136,44.24743652,-16.37268066,9.848022461
magnetometer,smartphone,1529417334346563072,43.51043701,-20.55664062,10.62011719
magnetometer,smartphone,1529417334366307072,42.08679199,-19.17419434,11.31744385
magnetometer,smartphone,1529417334386266112,41.41387939,-18.49365234,14.88037109
magnetometer,smartphone,1529417334406255104,39.24865723,-19.20166016,14.89257812
magnetometer,smartphone,1529417334426244096,36.05499268,-18.56079102,16.97692871
magnetometer,smartphone,1529417334446233088,36.73248291,-18.54400635,13.40484619
magnetometer,smartphone,1529417334466222080,39.57824707,-19.91577148,11.27624512
magnetometer,smartphone,1529417334486211072,41.34368896,-10.8291626,5.624389648
magnetometer,smartphone,1529417334506566144,42.07611084,-10.13183594,6.329345703
magnetometer,smartphone,1529417334526220032,42.11883545,-8.74786377,9.167480469
magnetometer,smartphone,1529417334546209024,44.27490234,-6.643676758,7.707214355
magnetometer,smartphone,1529417334566198016,42.81768799,-6.646728516,6.280517578
magnetometer,smartphone,1529417334586156032,44.25811768,-5.242919922,5.546569824
magnetometer,smartphone,1529417334606145024,43.53790283,-5.247497559,5.546569824
magnetometer,smartphone,1529417334626134016,44.2276001,-5.932617188,3.411865234
magnetometer,smartphone,1529417334646123008,44.96459961,-4.537963867,4.107666016
magnetometer,smartphone,1529417334666539008,45.70617676,-2.447509766,4.792785645
magnetometer,smartphone,1529417334686223104,45.0302124,0.3265380859,6.898498535
magnetometer,smartphone,1529417334706151168,45.04241943,-0.373840332,8.337402344
magnetometer,smartphone,1529417334726109952,43.56384277,-1.068115234,5.491638184
magnetometer,smartphone,1529417334746068224,47.30682373,-4.466247559,4.722595215
magnetometer,smartphone,1529417334766057216,48.70758057,-3.750610352,1.138305664
magnetometer,smartphone,1529417334786076928,47.98736572,-5.149841309,1.872253418
magnetometer,smartphone,1529417334806035200,48.01330566,-3.761291504,3.283691406
magnetometer,smartphone,1529417334826360064,43.08013916,-8.909606934,6.213378906
magnetometer,smartphone,1529417334846195968,43.80493164,-8.210754395,6.202697754
magnetometer,smartphone,1529417334866032896,43.11065674,-9.616088867,9.080505371
magnetometer,smartphone,1529417334886052096,44.53887939,-10.30273438,8.374023438
magnetometer,smartphone,1529417334905980160,43.09844971,-11.70501709,9.107971191
magnetometer,smartphone,1529417334925968896,42.3828125,-11.01226807,9.100341797
magnetometer,smartphone,1529417334945957888,42.36450195,-12.40386963,8.404541016
magnetometer,smartphone,1529417334965947136,42.35687256,-13.79547119,8.422851562
magnetometer,smartphone,1529417334986302976,41.61987305,-16.58630371,8.460998535
magnetometer,smartphone,1529417335006139136,39.47601318,-16.6015625,9.892272949
magnetometer,smartphone,1529417335025914112,41.61071777,-19.37408447,9.213256836
magnetometer,smartphone,1529417335045934080,40.18249512,-17.29125977,9.187316895
magnetometer,smartphone,1529417335065923072,41.11175537,-16.01715088,7.005310059
magnetometer,smartphone,1529417335085881088,41.8838501,-14.63165283,10.55755615
magnetometer,smartphone,1529417335105870080,40.46173096,-14.64385986,11.98883057
magnetometer,smartphone,1529417335125859840,42.60406494,-14.62860107,10.55755615
magnetometer,smartphone,1529417335145848832,42.78869629,-16.36352539,6.967163086
magnetometer,smartphone,1529417335166173184,47.08709717,-11.2991333,2.404785156
magnetometer,smartphone,1529417335185857280,47.7935791,-10.59417725,0.9658813477
magnetometer,smartphone,1529417335205846272,47.06420898,-9.199523926,-0.4806518555
magnetometer,smartphone,1529417335225835264,46.34857178,-8.506774902,-0.4898071289
magnetometer,smartphone,1529417335245793280,46.35772705,-7.113647461,-0.5081176758
magnetometer,smartphone,1529417335265783040,47.08557129,-7.112121582,0.2059936523
magnetometer,smartphone,1529417335285772032,49.25079346,-7.800292969,0.9262084961
magnetometer,smartphone,1529417335305761024,48.51837158,-8.497619629,0.2227783203
magnetometer,smartphone,1529417335326115840,47.07336426,-10.597229,0.9674072266
magnetometer,smartphone,1529417335345891072,46.34399414,-10.59875488,0.2532958984
magnetometer,smartphone,1529417335365788928,44.9005127,-11.30218506,0.2639770508
magnetometer,smartphone,1529417335385716736,45.3338623,-12.02850342,0.715637207
magnetometer,smartphone,1529417335405705728,46.08917236,-10.63995361,2.838134766
magnetometer,smartphone,1529417335425694720,47.53875732,-9.239196777,2.81829834
magnetometer,smartphone,1529417335445683712,47.52044678,-9.234619141,1.388549805
magnetometer,smartphone,1529417335465672960,48.23150635,-6.437683105,-0.7919311523
magnetometer,smartphone,1529417335485997056,47.43499756,-5.125427246,-3.469848633
magnetometer,smartphone,1529417335505803264,46.72241211,-2.340698242,-4.220581055
magnetometer,smartphone,1529417335525639936,46.71020508,-1.640319824,-5.659484863
magnetometer,smartphone,1529417335545659136,48.86169434,-1.626586914,-6.376647949
magnetometer,smartphone,1529417335565617920,47.45178223,-0.944519043,-4.24041748
magnetometer,smartphone,1529417335585606912,46.75292969,-1.651000977,-2.087402344
magnetometer,smartphone,1529417335605595904,48.91357422,-1.640319824,-2.090454102
magnetometer,smartphone,1529417335625584896,48.17199707,-3.730773926,-2.77557373
magnetometer,smartphone,1529417335645940224,47.4822998,-3.045654297,-0.6408691406
magnetometer,smartphone,1529417335665776128,48.22845459,-4.444885254,2.233886719
magnetometer,smartphone,1529417335685582080,47.50061035,-5.841064453,2.253723145
magnetometer,smartphone,1529417335705541120,45.80688477,-7.040405273,6.550598145
magnetometer,smartphone,1529417335725530112,46.52252197,-7.733154297,6.558227539
