sensor_type,device_type,timestamps,x,y,z
magnetometer,smartphone,1529418334337245952,24.85046387,31.00585938,-13.85955811
magnetometer,smartphone,1529418334357234944,24.82452393,31.01348877,-16.00341797
magnetometer,smartphone,1529418334377221120,24.11346436,32.40203857,-16.02020264
magnetometer,smartphone,1529418334397576192,21.25701904,35.17150879,-15.33966064
magnetometer,smartphone,1529418334417229056,19.79064941,33.77532959,-16.74804688
magnetometer,smartphone,1529418334437218048,17.70477295,29.37011719,-17.61169434
magnetometer,smartphone,1529418334457177088,16.23840332,29.36859131,-19.75250244
magnetometer,smartphone,1529418334477166080,14.10675049,30.04760742,-17.61627197
magnetometer,smartphone,1529418334497155072,13.37432861,30.74493408,-19.0536499
magnetometer,smartphone,1529418334517144064,12.66174316,30.73883057,-18.3380127
magnetometer,smartphone,1529418334537164032,14.8223877,32.14569092,-19.07348633
magnetometer,smartphone,1529418334557457920,14.07165527,31.45141602,-21.20666504
magnetometer,smartphone,1529418334577233152,14.09912109,31.4453125,-19.06280518
magnetometer,smartphone,1529418334597100032,16.62597656,26.24206543,-20.09124756
magnetometer,smartphone,1529418334617150208,16.63818359,25.54016113,-18.65386963
magnetometer,smartphone,1529418334637078016,17.37976074,27.63061523,-17.96722412
magnetometer,smartphone,1529418334657067264,17.35839844,25.54473877,-18.65386963
magnetometer,smartphone,1529418334677087232,17.37670898,25.53863525,-17.22564697
magnetometer,smartphone,1529418334697045248,17.38891602,26.23291016,-16.52069092
magnetometer,smartphone,1529418334717370112,18.83392334,26.93786621,-16.53137207
magnetometer,smartphone,1529418334737236992,20.25756836,25.55389404,-17.22869873
magnetometer,smartphone,1529418334757072896,20.22705078,23.46954346,-18.62945557
magnetometer,smartphone,1529418334777061888,26.32446289,23.92883301,-16.64428711
magnetometer,smartphone,1529418334796989952,27.74810791,22.54486084,-17.34161377
magnetometer,smartphone,1529418334817009920,30.61523438,21.86584473,-18.05114746
magnetometer,smartphone,1529418334836967936,32.04803467,19.08569336,-17.30041504
magnetometer,smartphone,1529418334856956928,32.77740479,17.69104004,-15.85388184
magnetometer,smartphone,1529418334876945920,34.23919678,16.99523926,-13.70391846
magnetometer,smartphone,1529418334897240064,36.39984131,17.00592041,-13.70697021
magnetometer,smartphone,1529418334916924160,32.64312744,17.90313721,-12.06207275
magnetometer,smartphone,1529418334936944128,33.32977295,13.73138428,-12.72125244
magnetometer,smartphone,1529418334956933120,35.47668457,13.04779053,-13.42926025
magnetometer,smartphone,1529418334976891136,35.4598999,10.26153564,-13.39263916
magnetometer,smartphone,1529418334996880128,35.42175293,6.784057617,-14.77355957
magnetometer,smartphone,1529418335016869120,36.88354492,7.484436035,-13.35601807
magnetometer,smartphone,1529418335036858112,35.40802002,4.695129395,-14.74609375
magnetometer,smartphone,1529418335057183232,35.39123535,1.910400391,-14.70794678
magnetometer,smartphone,1529418335076836096,35.36529541,1.916503906,-16.85180664
magnetometer,smartphone,1529418335096824832,35.35308838,-0.1724243164,-16.82281494
magnetometer,smartphone,1529418335116845056,29.76989746,4.411315918,-18.84765625
magnetometer,smartphone,1529418335136803072,29.04510498,2.31628418,-18.10302734
magnetometer,smartphone,1529418335156792064,30.47332764,4.420471191,-20.27587891
magnetometer,smartphone,1529418335176781056,29.7744751,3.712463379,-18.12286377
magnetometer,smartphone,1529418335196770048,30.48095703,4.417419434,-19.56176758
magnetometer,smartphone,1529418335217217024,33.37097168,5.825805664,-19.58465576
magnetometer,smartphone,1529418335236871168,30.66253662,9.619140625,-19.29473877
magnetometer,smartphone,1529418335256737024,29.98809814,14.48669434,-17.93060303
magnetometer,smartphone,1529418335276756992,29.98046875,15.88439941,-19.37866211
magnetometer,smartphone,1529418335296716032,26.42211914,20.03936768,-18.00079346
magnetometer,smartphone,1529418335316705024,30.03540039,23.54278564,-18.76678467
magnetometer,smartphone,1529418335336694016,25.71411133,23.51989746,-18.76220703
magnetometer,smartphone,1529418335356683008,25.72174072,24.9130249,-18.78051758
magnetometer,smartphone,1529418335377007104,24.32556152,27.684021,-16.67327881
magnetometer,smartphone,1529418335396873984,23.61755371,28.37371826,-15.96679688
magnetometer,smartphone,1529418335416650240,22.18017578,31.85424805,-17.4407959
magnetometer,smartphone,1529418335436639232,23.62518311,32.55767822,-17.45147705
magnetometer,smartphone,1529418335456628224,25.65917969,33.31604004,-12.6373291
magnetometer,smartphone,1529418335476617216,24.21875,34.70306396,-13.3682251
magnetometer,smartphone,1529418335496606208,22.77374268,35.39428711,-14.08996582
magnetometer,smartphone,1529418335516594944,22.76916504,34.69848633,-14.08081055
magnetometer,smartphone,1529418335536950272,20.58563232,36.78588867,-16.96472168
magnetometer,smartphone,1529418335556847104,22.37243652,23.50006104,-17.31262207
magnetometer,smartphone,1529418335576561920,18.75305176,23.48632812,-18.73626709
magnetometer,smartphone,1529418335596581120,20.21179199,24.8840332,-18.04199219
magnetometer,smartphone,1529418335616540160,18.800354,26.96075439,-16.63970947
magnetometer,smartphone,1529418335636529152,18.04656982,25.57067871,-18.76373291
magnetometer,smartphone,1529418335656518144,16.59240723,24.87030029,-19.46716309
magnetometer,smartphone,1529418335676537088,17.34771729,27.6550293,-18.07556152
magnetometer,smartphone,1529418335696496128,15.89813232,24.85961914,-17.32330322
magnetometer,smartphone,1529418335716820992,16.6015625,26.26190186,-19.48547363
magnetometer,smartphone,1529418335736474112,14.44854736,24.85351562,-18.03588867
magnetometer,smartphone,1529418335756524288,17.32177734,24.87182617,-18.75305176
magnetometer,smartphone,1529418335776482304,15.10162354,26.96380615,-18.51196289
magnetometer,smartphone,1529418335796471296,13.66424561,27.65197754,-18.51959229
magnetometer,smartphone,1529418335816460032,15.81726074,26.27105713,-18.5043335
magnetometer,smartphone,1529418335836419072,16.55426025,26.26953125,-17.07611084
magnetometer,smartphone,1529418335856408320,16.54205322,26.97143555,-18.51348877
magnetometer,smartphone,1529418335876794112,22.30529785,29.25262451,-15.05584717
magnetometer,smartphone,1529418335896446976,21.59423828,27.85186768,-13.60778809
magnetometer,smartphone,1529418335916404992,24.42779541,25.78735352,-16.43981934
magnetometer,smartphone,1529418335936395008,28.04260254,25.10375977,-15.00701904
magnetometer,smartphone,1529418335956353024,28.77044678,25.10528564,-14.29290771
magnetometer,smartphone,1529418335976372992,31.65283203,22.32971191,-12.83111572
magnetometer,smartphone,1529418335996331008,32.38677979,20.23773193,-10.65979004
magnetometer,smartphone,1529418336016320000,34.54284668,22.34191895,-12.12005615
magnetometer,smartphone,1529418336036645120,37.43286133,18.16864014,-9.210205078
magnetometer,smartphone,1529418336056481024,39.56298828,16.0949707,-10.61248779
magnetometer,smartphone,1529418336076348160,38.84735107,13.99841309,-9.155273438
magnetometer,smartphone,1529418336096368128,40.24963379,11.92321777,-11.27166748
magnetometer,smartphone,1529418336116296192,34.35974121,11.32965088,-12.54577637
magnetometer,smartphone,1529418336136254208,34.32922363,9.245300293,-13.9465332
magnetometer,smartphone,1529418336156243200,34.33837891,6.452941895,-11.76605225
magnetometer,smartphone,1529418336176232192,35.04486084,5.76171875,-12.4710083
magnetometer,smartphone,1529418336196587264,31.30645752,10.50262451,-12.99743652
magnetometer,smartphone,1529418336216454144,30.59082031,9.800720215,-12.27264404
magnetometer,smartphone,1529418336236198912,29.86297607,9.799194336,-12.98522949
magnetometer,smartphone,1529418336256218880,30.56945801,10.50415039,-14.42565918
magnetometer,smartphone,1529418336276208128,30.57403564,9.805297852,-13.7008667
magnetometer,smartphone,1529418336296165888,31.27593994,9.812927246,-15.13061523
magnetometer,smartphone,1529418336316155136,29.84924316,10.49957275,-14.4241333
magnetometer,smartphone,1529418336336144128,31.28967285,10.50720215,-14.42565918
magnetometer,smartphone,1529418336356164096,30.59539795,13.28735352,-13.74816895
magnetometer,smartphone,1529418336376457984,30.60302734,13.28430176,-13.03405762
magnetometer,smartphone,1529418336396142080,29.17633057,16.76177979,-13.79241943
magnetometer,smartphone,1529418336416100096,27.76489258,20.23468018,-13.12408447
magnetometer,smartphone,1529418336436150272,27.79541016,23.71368408,-12.45574951
magnetometer,smartphone,1529418336456078080,27.12097168,27.98919678,-11.46240234
magnetometer,smartphone,1529418336476067072,27.13012695,30.77850342,-12.21466064
magnetometer,smartphone,1529418336496056064,24.95117188,29.3762207,-12.90740967
magnetometer,smartphone,1529418336516045056,28.91235352,21.13647461,-12.39776611
magnetometer,smartphone,1529418336536401152,28.1829834,22.53112793,-13.84429932
magnetometer,smartphone,1529418336556144896,24.57733154,23.21166992,-14.56451416
magnetometer,smartphone,1529418336576043008,23.89068604,24.59259033,-12.43896484
magnetometer,smartphone,1529418336596032000,21.00524902,25.27618408,-13.15917969
magnetometer,smartphone,1529418336615990016,19.56939697,27.36053467,-13.89923096
magnetometer,smartphone,1529418336635979008,19.56481934,26.66473389,-13.89007568
magnetometer,smartphone,1529418336655968000,18.15032959,29.44030762,-13.21105957
magnetometer,smartphone,1529418336675956992,15.24810791,27.33917236,-13.89465332
magnetometer,smartphone,1529418336696281856,14.54467773,28.72619629,-13.19732666
magnetometer,smartphone,1529418336716088064,13.10424805,30.11322021,-13.92822266
magnetometer,smartphone,1529418336735955200,10.92529297,28.71246338,-14.62097168
magnetometer,smartphone,1529418336755944192,10.22338867,30.09796143,-13.9251709
magnetometer,smartphone,1529418336775902976,10.70404053,26.20544434,-14.84222412
magnetometer,smartphone,1529418336795891968,8.551025391,26.1932373,-14.12506104
magnetometer,smartphone,1529418336815881216,10.68572998,27.60620117,-17.00439453
magnetometer,smartphone,1529418336835900160,12.0880127,31.86950684,-15.38848877
magnetometer,smartphone,1529418336856225024,13.52844238,31.87713623,-15.39001465
magnetometer,smartphone,1529418336876092160,15.00396729,33.27026367,-13.26751709
magnetometer,smartphone,1529418336895837184,14.28375244,33.26568604,-13.26751709
magnetometer,smartphone,1529418336915855872,14.28375244,31.87103271,-12.53356934
magnetometer,smartphone,1529418336935815168,15.01159668,33.26721191,-12.55340576
magnetometer,smartphone,1529418336955804160,17.13409424,31.19659424,-14.67132568
magnetometer,smartphone,1529418336975792896,18.56231689,30.50994873,-15.37780762
magnetometer,smartphone,1529418336995781888,18.55316162,29.11682129,-15.35949707
magnetometer,smartphone,1529418337015770880,21.42944336,28.43475342,-15.35339355
magnetometer,smartphone,1529418337036065280,24.99694824,25.6729126,-16.74957275
magnetometer,smartphone,1529418337055749120,26.47247314,25.67138672,-13.89312744
magnetometer,smartphone,1529418337075768064,28.61175537,23.59466553,-14.58282471
magnetometer,smartphone,1529418337095727104,32.19909668,22.92022705,-15.2923584
magnetometer,smartphone,1529418337115746048,31.48193359,21.58660889,-14.73083496
magnetometer,smartphone,1529418337135705088,34.38873291,20.19958496,-11.85760498
magnetometer,smartphone,1529418337155694080,23.69995117,22.65167236,-9.452819824
magnetometer,smartphone,1529418337175683072,25.86975098,21.26617432,-8.0078125
magnetometer,smartphone,1529418337196069120,27.293396,19.88220215,-8.70513916
magnetometer,smartphone,1529418337215751936,28.71246338,16.40777588,-8.659362793
magnetometer,smartphone,1529418337235680256,28.01055908,16.40014648,-7.229614258
magnetometer,smartphone,1529418337255669248,27.96783447,12.2253418,-8.602905273
magnetometer,smartphone,1529418337275628288,30.128479,12.23754883,-8.605957031
magnetometer,smartphone,1529418337295617280,28.6529541,9.448242188,-9.994506836
magnetometer,smartphone,1529418337315606272,28.64837646,8.752441406,-9.985351562
magnetometer,smartphone,1529418337335595008,30.09338379,9.455871582,-9.996032715
magnetometer,smartphone,1529418337355920128,29.37774658,7.357788086,-8.538818359
magnetometer,smartphone,1529418337375726080,28.6529541,8.053588867,-9.262084961
magnetometer,smartphone,1529418337395623168,28.67431641,8.744812012,-7.843017578
magnetometer,smartphone,1529418337415550976,30.809021,8.763122559,-9.98840332
magnetometer,smartphone,1529418337435539968,28.66973877,9.443664551,-8.56628418
magnetometer,smartphone,1529418337455528960,28.98406982,11.75842285,-11.51428223
magnetometer,smartphone,1529418337475517952,37.69226074,9.735107422,-11.68518066
magnetometer,smartphone,1529418337495507200,34.10491943,13.2019043,-12.4420166
magnetometer,smartphone,1529418337516166912,33.43200684,15.27709961,-9.61151123
magnetometer,smartphone,1529418337535698944,35.59570312,18.77593994,-11.09008789
magnetometer,smartphone,1529418337555505152,34.88006592,20.86334229,-11.83013916
magnetometer,smartphone,1529418337575494144,31.29577637,22.23510742,-11.13128662
magnetometer,smartphone,1529418337595452160,29.13513184,23.61907959,-11.86065674
magnetometer,smartphone,1529418337615441152,29.86755371,27.10723877,-12.62359619
magnetometer,smartphone,1529418337635430144,26.97296143,26.39923096,-13.32397461
magnetometer,smartphone,1529418337655419136,26.27868652,29.17785645,-12.64648438
magnetometer,smartphone,1529418337675834880,25.54626465,29.87518311,-14.0838623
magnetometer,smartphone,1529418337695702272,24.10888672,30.56488037,-14.0914917
magnetometer,smartphone,1529418337715417088,24.10888672,30.56488037,-14.0914917
magnetometer,smartphone,1529418337735406080,24.10888672,30.56488037,-14.0914917
magnetometer,smartphone,1529418337755364096,24.10888672,30.56488037,-14.0914917
magnetometer,smartphone,1529418337775353088,18.3807373,34.71069336,-13.4262085
magnetometer,smartphone,1529418337795342080,23.94104004,25.26092529,-14.33258057
magnetometer,smartphone,1529418337815331072,21.07391357,25.93994141,-13.62457275
magnetometer,smartphone,1529418337835320064,19.62890625,26.63116455,-14.34631348
magnetometer,smartphone,1529418337855675136,18.92089844,27.3223877,-13.63983154
magnetometer,smartphone,1529418337875329024,16.0446167,28.00292969,-13.64593506
magnetometer,smartphone,1529418337895287040,16.746521,26.61743164,-14.34326172
magnetometer,smartphone,1529418337915276032,15.33203125,27.99682617,-12.93029785
magnetometer,smartphone,1529418337935265024,14.59503174,27.99835205,-14.35852051
magnetometer,smartphone,1529418337955254272,13.8961792,27.29187012,-12.20550537
magnetometer,smartphone,1529418337975274240,14.5904541,27.30255127,-14.34936523
magnetometer,smartphone,1529418337995232256,16.02630615,28.00750732,-15.07415771
magnetometer,smartphone,1529418338015557120,13.86108398,28.69567871,-15.79589844
magnetometer,smartphone,1529418338035363072,13.88397217,27.99224854,-13.6428833
magnetometer,smartphone,1529418338055198976,14.5904541,28.69720459,-15.08178711
magnetometer,smartphone,1529418338075218944,15.284729,27.31323242,-16.4932251
magnetometer,smartphone,1529418338095176960,16.02325439,27.31170654,-15.06500244
magnetometer,smartphone,1529418338115165952,18.50280762,27.65655518,-16.84265137
magnetometer,smartphone,1529418338135154944,15.75469971,32.29370117,-15.9362793
magnetometer,smartphone,1529418338155144960,17.19665527,30.90515137,-15.20385742
magnetometer,smartphone,1529418338175469056,22.19848633,28.8482666,-17.3248291
magnetometer,smartphone,1529418338195336192,22.21679688,30.23986816,-16.6305542
magnetometer,smartphone,1529418338215142144,23.63586426,26.76544189,-16.58477783
magnetometer,smartphone,1529418338235101184,26.5335083,25.37994385,-14.42718506
magnetometer,smartphone,1529418338255120128,30.13916016,24.69940186,-13.70697021
magnetometer,smartphone,1529418338275078144,30.1361084,21.21276855,-12.23144531
magnetometer,smartphone,1529418338295067136,30.85632324,19.82116699,-11.49902344
magnetometer,smartphone,1529418338315057152,35.15167236,17.05932617,-12.18261719
magnetometer,smartphone,1529418338335046144,38.04626465,14.97802734,-10.01434326
magnetometer,smartphone,1529418338355279104,35.89019775,14.26849365,-9.288024902
magnetometer,smartphone,1529418338375024128,38.04321289,11.49139404,-8.538818359
magnetometer,smartphone,1529418338395013120,38.73291016,9.410095215,-9.941101074
magnetometer,smartphone,1529418338415002112,37.2756958,8.012390137,-10.6338501
magnetometer,smartphone,1529418338434990848,37.26196289,5.923461914,-10.60638428
magnetometer,smartphone,1529418338454980096,31.39648438,10.98022461,-17.02423096
magnetometer,smartphone,1529418338474969088,29.23583984,9.573364258,-16.28723145
magnetometer,smartphone,1529418338494958080,29.96063232,8.879089355,-15.56549072
magnetometer,smartphone,1529418338515312896,32.081604,6.806945801,-17.68188477
magnetometer,smartphone,1529418338534996992,31.39190674,8.888244629,-16.28112793
magnetometer,smartphone,1529418338554955008,32.12585449,8.190917969,-14.84375
magnetometer,smartphone,1529418338574914048,29.95605469,9.577941895,-16.28875732
magnetometer,smartphone,1529418338594903040,29.97283936,9.573364258,-14.86053467
magnetometer,smartphone,1529418338614892032,29.23583984,9.573364258,-16.28723145
magnetometer,smartphone,1529418338634881024,29.29077148,13.04626465,-13.4765625
magnetometer,smartphone,1529418338654870016,30.70983887,15.15197754,-16.36505127
magnetometer,smartphone,1529418338675286016,29.30297852,19.32067871,-15.7043457
magnetometer,smartphone,1529418338694969856,27.8717041,19.31152344,-14.9887085
magnetometer,smartphone,1529418338714867200,27.85339355,20.71228027,-17.14935303
magnetometer,smartphone,1529418338734826240,26.45568848,24.87792969,-15.77606201
magnetometer,smartphone,1529418338754815232,31.36138916,25.18615723,-13.94195557
magnetometer,smartphone,1529418338774804224,29.92858887,27.96783447,-14.69268799
magnetometer,smartphone,1529418338794792960,30.40924072,14.38751221,-11.92474365
magnetometer,smartphone,1529418338814781952,28.23944092,17.16918945,-14.10217285
magnetometer,smartphone,1529418338835137024,25.38452148,19.93713379,-13.42163086
magnetometer,smartphone,1529418338854974208,25.38452148,19.93713379,-13.42163086
magnetometer,smartphone,1529418338874779904,22.4822998,20.62683105,-15.57006836
magnetometer,smartphone,1529418338894769152,21.04187012,20.61920166,-15.56854248
magnetometer,smartphone,1529418338914727168,21.75292969,22.0199585,-17.01660156
magnetometer,smartphone,1529418338935479040,18.1854248,23.387146,-14.88800049
magnetometer,smartphone,1529418338954705152,18.89801025,24.78942871,-16.33605957
magnetometer,smartphone,1529418338974694144,17.45300293,24.08447266,-16.32537842
magnetometer,smartphone,1529418338995048960,16.03851318,25.46539307,-14.91394043
magnetometer,smartphone,1529418339014947072,12.46643066,27.53143311,-13.50860596
magnetometer,smartphone,1529418339034661120,13.89007568,27.54364014,-14.93988037
magnetometer,smartphone,1529418339054681088,10.31799316,29.60968018,-13.5345459
magnetometer,smartphone,1529418339074639104,13.09661865,29.09240723,-13.38806152
magnetometer,smartphone,1529418339094628096,12.37640381,29.08782959,-13.38653564
magnetometer,smartphone,1529418339114648320,13.81225586,29.79431152,-14.11132812
magnetometer,smartphone,1529418339134606080,15.61584473,33.12835693,-16.77398682
magnetometer,smartphone,1529418339154595072,14.89868164,32.42492676,-16.04919434
magnetometer,smartphone,1529418339174920192,14.90020752,31.03027344,-15.31524658
magnetometer,smartphone,1529418339194604032,15.61584473,33.12835693,-16.77398682
magnetometer,smartphone,1529418339214562048,15.60211182,31.03790283,-16.74499512
magnetometer,smartphone,1529418339234582016,17.05169678,31.04400635,-16.03240967
magnetometer,smartphone,1529418339254540032,19.88983154,28.28063965,-18.14117432
magnetometer,smartphone,1529418339274529024,20.57037354,26.2008667,-20.25756836
magnetometer,smartphone,1529418339294518016,25.62561035,26.92108154,-19.55871582
magnetometer,smartphone,1529418339314507008,25.63018799,24.82757568,-18.10150146
magnetometer,smartphone,1529418339334893056,27.79998779,23.44055176,-16.65802002
magnetometer,smartphone,1529418339354577152,30.69458008,22.75390625,-15.22369385
magnetometer,smartphone,1529418339374474240,34.28344727,20.68328857,-15.19927979
magnetometer,smartphone,1529418339394494208,32.64465332,19.60449219,-13.88397217
magnetometer,smartphone,1529418339414483200,33.37402344,16.81518555,-11.70349121
magnetometer,smartphone,1529418339434441216,37.66479492,13.35754395,-12.37640381
magnetometer,smartphone,1529418339454461184,35.32867432,12.22076416,-10.98022461
magnetometer,smartphone,1529418339474450176,29.4342041,15.13977051,-10.69946289
magnetometer,smartphone,1529418339494744064,27.24761963,13.74053955,-12.10632324
magnetometer,smartphone,1529418339514579968,28.6529541,10.9664917,-13.49945068
magnetometer,smartphone,1529418339534385920,29.36859131,8.879089355,-12.75787354
magnetometer,smartphone,1529418339554405888,29.33959961,6.79473877,-14.15863037
magnetometer,smartphone,1529418339574363904,29.36096191,6.091308594,-12.00561523
magnetometer,smartphone,1529418339594353152,30.09033203,6.092834473,-11.29302979
magnetometer,smartphone,1529418339614342144,29.3182373,4.707336426,-14.84527588
magnetometer,smartphone,1529418339634362112,29.3182373,3.312683105,-14.11132812
magnetometer,smartphone,1529418339654716928,30.02929688,3.318786621,-14.82696533
magnetometer,smartphone,1529418339674523136,29.35638428,6.790161133,-12.73040771
magnetometer,smartphone,1529418339694360064,29.33044434,5.401611328,-14.14031982
magnetometer,smartphone,1529418339714349056,28.41186523,6.300354004,-18.19763184
magnetometer,smartphone,1529418339734276096,29.17938232,11.17401123,-16.83502197
magnetometer,smartphone,1529418339754265088,27.04467773,13.9465332,-16.15600586
magnetometer,smartphone,1529418339774255104,27.0401001,14.64538574,-16.87927246
magnetometer,smartphone,1529418339794244096,35.31494141,14.56756592,-12.77923584
magnetometer,smartphone,1529418339814233088,33.17871094,18.73474121,-12.8326416
magnetometer,smartphone,1529418339834496000,32.45391846,19.43054199,-13.55438232
magnetometer,smartphone,1529418339854241024,31.02722168,21.51184082,-13.58032227
magnetometer,smartphone,1529418339874260992,31.05621338,24.99084473,-12.91351318
magnetometer,smartphone,1529418339894189056,29.62493896,26.37634277,-12.93029785
magnetometer,smartphone,1529418339914178048,26.73492432,27.76031494,-14.3737793
magnetometer,smartphone,1529418339934167040,25.28991699,29.84619141,-15.82946777
magnetometer,smartphone,1529418339954156032,21.01135254,31.20727539,-12.98522949
magnetometer,smartphone,1529418339974174976,20.26824951,33.30230713,-15.86914062
magnetometer,smartphone,1529418339994530048,20.28961182,33.99353027,-14.45007324
magnetometer,smartphone,1529418340014214144,18.81561279,32.60040283,-16.5725708
magnetometer,smartphone,1529418340034112000,18.8873291,30.70068359,-15.43579102
magnetometer,smartphone,1529418340054100992,16.01104736,34.17205811,-16.90673828
magnetometer,smartphone,1529418340074089984,15.31677246,34.16137695,-14.76287842
magnetometer,smartphone,1529418340094078976,12.43133545,34.8449707,-15.48309326
magnetometer,smartphone,1529418340114068224,13.16375732,34.14764404,-14.04571533
magnetometer,smartphone,1529418340134057216,15.00091553,28.87115479,-17.12188721
magnetometer,smartphone,1529418340154381056,16.43676758,28.1829834,-17.11425781
magnetometer,smartphone,1529418340174187008,15.7333374,29.56848145,-16.41845703
magnetometer,smartphone,1529418340194024192,16.41540527,27.49023438,-18.53485107
magnetometer,smartphone,1529418340214013184,16.43218994,27.48565674,-17.10510254
magnetometer,smartphone,1529418340234002176,17.14324951,27.49176025,-17.82073975
magnetometer,smartphone,1529418340254021120,16.4276123,26.78985596,-17.09594727
magnetometer,smartphone,1529418340273979904,19.31762695,28.19671631,-17.11883545
magnetometer,smartphone,1529418340293968896,16.43218994,27.48565674,-17.10510254
magnetometer,smartphone,1529418340314323968,15.72570801,26.78070068,-15.66619873
magnetometer,smartphone,1529418340334191104,19.30847168,26.80511475,-17.1005249
magnetometer,smartphone,1529418340353936128,17.59490967,30.59844971,-16.34979248
magnetometer,smartphone,1529418340373955072,20.4498291,29.22668457,-17.76428223
magnetometer,smartphone,1529418340393944064,24.04785156,25.75683594,-16.29180908
magnetometer,smartphone,1529418340413964032,25.47607422,25.07019043,-16.99981689
magnetometer,smartphone,1529418340433892096,28.35235596,24.38964844,-16.99371338
magnetometer,smartphone,1529418340453881088,30.51757812,20.91064453,-14.80560303
magnetometer,smartphone,1529418340473870080,33.11767578,19.95544434,-16.00036621
magnetometer,smartphone,1529418340494134016,36.0244751,18.56842041,-13.12713623
magnetometer,smartphone,1529418340513848064,36.74926758,16.47796631,-11.67144775
magnetometer,smartphone,1529418340533837056,38.90686035,15.79284668,-11.66381836
magnetometer,smartphone,1529418340553886976,39.63928223,15.09399414,-10.22796631
magnetometer,smartphone,1529418340573846272,40.35186768,9.519958496,-8.010864258
magnetometer,smartphone,1529418340593835264,41.78314209,9.52911377,-8.726501465
magnetometer,smartphone,1529418340613793024,41.75872803,5.351257324,-8.670043945
magnetometer,smartphone,1529418340633782016,43.17321777,5.364990234,-10.81542969
magnetometer,smartphone,1529418340654137088,42.46520996,3.265380859,-8.642578125
magnetometer,smartphone,1529418340673790976,34.95635986,0.5752563477,-8.186340332
magnetometer,smartphone,1529418340693779968,35.64300537,-0.8071899414,-10.31188965
magnetometer,smartphone,1529418340713737984,35.64758301,-0.1113891602,-10.32104492
magnetometer,smartphone,1529418340733726976,36.328125,-3.584289551,-11.70349121
magnetometer,smartphone,1529418340753715968,34.88769531,-3.591918945,-11.70196533
magnetometer,smartphone,1529418340773704960,34.15985107,-3.593444824,-12.41455078
magnetometer,smartphone,1529418340793694208,26.08337402,2.153015137,-15.26184082
magnetometer,smartphone,1529418340814233088,31.59332275,2.70690918,-12.73498535
magnetometer,smartphone,1529418340833794304,32.29980469,3.411865234,-14.17388916
magnetometer,smartphone,1529418340853661184,33.0291748,3.413391113,-13.45977783
magnetometer,smartphone,1529418340873650176,33.04138184,4.107666016,-12.75482178
magnetometer,smartphone,1529418340893639168,31.59179688,6.89239502,-14.93377686
magnetometer,smartphone,1529418340913628160,33.0368042,10.38665771,-16.41082764
magnetometer,smartphone,1529418340933617152,32.34710693,13.86260986,-15.74249268
magnetometer,smartphone,1529418340953605888,31.66503906,18.73168945,-15.09246826
magnetometer,smartphone,1529418340973931264,30.23223877,18.72253418,-14.37683105
magnetometer,smartphone,1529418340993767168,32.3425293,21.6796875,-16.36810303
magnetometer,smartphone,1529418341013604096,34.51538086,25.17547607,-17.13256836
magnetometer,smartphone,1529418341033562112,30.22918701,27.93426514,-15.73638916
magnetometer,smartphone,1529418341053551104,29.53033447,30.01708984,-15.04821777
magnetometer,smartphone,1529418341073540096,27.37731934,32.79418945,-15.79742432
magnetometer,smartphone,1529418341093530112,25.23345947,35.5682373,-15.83251953
magnetometer,smartphone,1529418341113549056,25.24261475,36.96136475,-15.85083008
magnetometer,smartphone,1529418341133507072,25.52032471,31.13861084,-11.64245605
magnetometer,smartphone,1529418341153801984,23.3505249,32.52563477,-13.08746338
magnetometer,smartphone,1529418341173485056,21.93145752,34.60540771,-12.39929199
magnetometer,smartphone,1529418341193474048,19.75402832,34.5993042,-13.82598877
magnetometer,smartphone,1529418341213463040,16.92962646,36.6607666,-10.27832031
magnetometer,smartphone,1529418341233453056,15.46173096,36.6607666,-12.41912842
magnetometer,smartphone,1529418341253442048,13.28887939,37.35046387,-13.85498047
magnetometer,smartphone,1529418341273431040,12.59002686,39.43481445,-13.16833496
magnetometer,smartphone,1529418341293420288,11.15722656,38.02947998,-11.71875
magnetometer,smartphone,1529418341313744128,9.896850586,28.21807861,-16.34216309
magnetometer,smartphone,1529418341333458944,10.64300537,29.60968018,-14.93377686
magnetometer,smartphone,1529418341353387264,7.745361328,28.2043457,-15.625
magnetometer,smartphone,1529418341373376000,11.36016846,28.91693115,-14.92462158
magnetometer,smartphone,1529418341393364992,8.474731445,29.6005249,-15.64483643
magnetometer,smartphone,1529418341413383936,7.736206055,29.60205078,-17.07305908
magnetometer,smartphone,1529418341433342976,9.185791016,29.60662842,-16.36047363
magnetometer,smartphone,1529418341453331968,9.190368652,28.90777588,-15.63720703
magnetometer,smartphone,1529418341473747968,13.08288574,27.99835205,-16.83807373
magnetometer,smartphone,1529418341493401088,14.50500488,28.01055908,-18.26934814
magnetometer,smartphone,1529418341513299200,15.92407227,27.32543945,-19.68994141
magnetometer,smartphone,1529418341533288192,20.9487915,24.56665039,-19.65789795
magnetometer,smartphone,1529418341553277184,20.96252441,23.86474609,-18.22052002
magnetometer,smartphone,1529418341573296128,25.2532959,23.19793701,-20.35980225
magnetometer,smartphone,1529418341593255168,25.25024414,21.10595703,-19.61669922
magnetometer,smartphone,1529418341613244160,28.13873291,21.11816406,-18.90716553
magnetometer,smartphone,1529418341633569024,29.65545654,24.77264404,-13.57574463
magnetometer,smartphone,1529418341653404928,31.77337646,22.00469971,-15.68450928
magnetometer,smartphone,1529418341673211136,31.76879883,19.91424561,-14.94140625
